comparison_layer,strategy,display_name,as_of,equity_cost_5bps
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-03-17,1.5577934491586753
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-03-18,1.5687276028968304
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-03-21,1.5744151504567563
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-03-22,1.5795916022398888
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-03-23,1.5747284774083032
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-03-24,1.5855694433237437
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-03-25,1.5909135757858208
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-03-28,1.590991572621324
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-03-29,1.5969214754754293
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-03-30,1.5888132641493793
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-03-31,1.5767951401340208
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-01,1.5750134406749015
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-04,1.575735290064603
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-05,1.5697083784941972
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-06,1.5693801440807402
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-07,1.5793144965953143
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-08,1.5842013055211894
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-11,1.5762193026879021
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-12,1.5784319178245445
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-13,1.5878943759415907
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-14,1.5865860729814785
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-18,1.5878081749382258
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-19,1.591438707063913
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-20,1.5967483209060227
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-21,1.5706767616908373
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-22,1.5475982141961373
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-25,1.552168972362138
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-26,1.5404818370196938
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-27,1.5435392432514263
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-28,1.5461656599959468
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-04-29,1.5208389891304224
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-02,1.521317056881919
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-03,1.5226216058009623
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-04,1.5263298461019374
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-05,1.5215989609007416
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-06,1.521613799354038
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-09,1.5127833416538274
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-10,1.5145883212857003
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-11,1.5132614675489402
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-12,1.5136197634888309
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-13,1.518177603291169
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-16,1.5182492212108838
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-17,1.521070419666304
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-18,1.5146385618625806
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-19,1.5146949377199188
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-20,1.5130380198529674
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-23,1.5155957730894478
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-24,1.514408473094657
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-25,1.5172167070109952
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-26,1.5205997210295432
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-27,1.523294557284734
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-05-31,1.5221490218765348
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-01,1.5209440910504937
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-02,1.5223035531792208
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-03,1.5216238093986638
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-06,1.5221674420040534
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-07,1.523955986239924
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-08,1.5219566794614414
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-09,1.5189386070249427
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-10,1.5165383350442876
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-13,1.5122011920889293
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-14,1.5121611258437262
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-15,1.5128952722267028
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-16,1.5090363885904639
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-17,1.5087752903912306
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-21,1.5127742549721441
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-22,1.5122443487530584
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-23,1.5113486237398739
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-24,1.5158130678031538
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-27,1.5173952970383913
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-28,1.5158899873806593
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-29,1.5158179616992808
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-06-30,1.5158852913698346
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-01,1.5172218083607525
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-05,1.5150589800749807
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-06,1.5160188108096606
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-07,1.5169560953376007
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-08,1.517405743317396
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-11,1.5165504904817486
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-12,1.5151342219783952
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-13,1.5150348041236785
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-14,1.5125182547379858
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-15,1.5147619197218078
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-18,1.513886957182891
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-19,1.5172160269404649
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-20,1.517137253690346
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-21,1.5170653110371652
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-22,1.516555506527723
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-25,1.5183255330114187
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-26,1.5174190663217102
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-27,1.5189732301943246
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-28,1.518883808368227
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-07-29,1.52084524320542
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-01,1.5203199655897648
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-02,1.519854569232314
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-03,1.5200867478515374
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-04,1.5193123741819428
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-05,1.5202393605276665
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-08,1.5211047343616924
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-09,1.5222571435358963
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-10,1.5237582719227487
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-11,1.5233190394498497
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-12,1.5249929196344625
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-15,1.5257202600108544
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-16,1.5269546540514007
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-17,1.526633262561338
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-18,1.5272541364119736
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-19,1.527665547103309
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-22,1.5257596050876756
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-23,1.5251563426034072
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-24,1.5256742905190157
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-25,1.5264531055168995
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-26,1.5236904699674136
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-29,1.5226468873582555
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-30,1.520886348619547
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-08-31,1.519790426906249
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-01,1.5199085574550688
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-02,1.5189303312142062
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-06,1.5192718732974841
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-07,1.5221932921305275
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-08,1.5229902372661097
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-09,1.5237949464760012
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-12,1.524533275912013
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-13,1.5205670484927563
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-14,1.5213363919318756
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-15,1.520296246183913
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-16,1.5201838175028168
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-19,1.5216091318359735
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-20,1.5194431515573807
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-21,1.5179163488360814
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-22,1.516437287383275
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-23,1.513571098157634
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-26,1.5109247772349115
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-27,1.511780092113213
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-28,1.5155193150807316
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-29,1.5116641346868578
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-09-30,1.511640465083975
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-03,1.514819811287348
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-04,1.5193856966048298
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-05,1.517613351879001
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-06,1.5164855825721013
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-07,1.514115621859033
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-10,1.5142767498310017
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-11,1.5145855361329654
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-12,1.5127040461738812
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-13,1.5158939830366451
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-14,1.5118784949638204
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-17,1.514505466775565
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-18,1.5169755805826783
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-19,1.5146958066019443
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2022-10-20,1.5138068450730662
